 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
      1017  0.6744E-02  0.1714E-04  0.7207E-01
      1018  0.6788E-02  0.9424E-05  0.7886E-01
      1019  0.6815E-02  0.4518E-05  0.8568E-01
      1020  0.6825E-02  0.1074E-05  0.9251E-01
      1021  0.6829E-02 -0.4538E-06  0.9934E-01
      1051  0.0000E+00  0.0000E+00  0.0000E+00
      1053  0.1563E-02  0.1070E-03  0.1736E-02
      1055  0.2954E-02  0.9627E-04  0.6369E-02
      1057  0.4112E-02  0.7844E-04  0.1355E-01
      1059  0.5039E-02  0.6119E-04  0.2282E-01
      1061  0.5745E-02  0.4515E-04  0.3371E-01
      1063  0.6247E-02  0.3066E-04  0.4580E-01
      1065  0.6570E-02  0.1828E-04  0.5870E-01
      1067  0.6746E-02  0.8606E-05  0.7208E-01
      1069  0.6816E-02  0.2296E-05  0.8568E-01
      1071  0.6829E-02 -0.2119E-06  0.9934E-01
      1101  0.0000E+00  0.0000E+00  0.0000E+00
      1102  0.7429E-03 -0.3964E-12  0.5594E-03
      1103  0.1573E-02 -0.2169E-11  0.1749E-02
      1104  0.2282E-02 -0.4851E-11  0.3722E-02
      1105  0.2952E-02 -0.8577E-11  0.6397E-02
      1106  0.3556E-02 -0.1318E-10  0.9689E-02
      1107  0.4112E-02 -0.1864E-10  0.1357E-01
      1108  0.4598E-02 -0.2480E-10  0.1797E-01
      1109  0.5039E-02 -0.3159E-10  0.2284E-01
      1110  0.5413E-02 -0.3894E-10  0.2810E-01
      1111  0.5745E-02 -0.4677E-10  0.3372E-01
      1112  0.6015E-02 -0.5500E-10  0.3963E-01
      1113  0.6247E-02 -0.6353E-10  0.4581E-01
      1114  0.6425E-02 -0.7233E-10  0.5217E-01
      1115  0.6570E-02 -0.8136E-10  0.5870E-01
      1116  0.6671E-02 -0.9054E-10  0.6535E-01
      1117  0.6746E-02 -0.9990E-10  0.7208E-01
      1118  0.6789E-02 -0.1094E-09  0.7886E-01
      1119  0.6816E-02 -0.1189E-09  0.8568E-01
      1120  0.6825E-02 -0.1285E-09  0.9251E-01
      1121  0.6829E-02 -0.1381E-09  0.9934E-01
      1151  0.0000E+00  0.0000E+00  0.0000E+00
      1153  0.1563E-02 -0.1070E-03  0.1736E-02
      1155  0.2954E-02 -0.9627E-04  0.6369E-02
      1157  0.4112E-02 -0.7844E-04  0.1355E-01
      1159  0.5039E-02 -0.6119E-04  0.2282E-01
      1161  0.5745E-02 -0.4515E-04  0.3371E-01
      1163  0.6247E-02 -0.3066E-04  0.4580E-01
      1165  0.6570E-02 -0.1828E-04  0.5870E-01
      1167  0.6746E-02 -0.8606E-05  0.7208E-01
      1169  0.6816E-02 -0.2296E-05  0.8568E-01
      1171  0.6829E-02  0.2116E-06  0.9934E-01
      1201  0.0000E+00  0.0000E+00  0.0000E+00
      1202  0.7673E-03 -0.2520E-03  0.4354E-03
      1203  0.1559E-02 -0.2189E-03  0.1639E-02
      1204  0.2277E-02 -0.2102E-03  0.3617E-02
      1205  0.2950E-02 -0.1923E-03  0.6302E-02
      1206  0.3552E-02 -0.1718E-03  0.9603E-02
      1207  0.4108E-02 -0.1569E-03  0.1350E-01
      1208  0.4594E-02 -0.1379E-03  0.1790E-01
      1209  0.5035E-02 -0.1223E-03  0.2278E-01
      1210  0.5409E-02 -0.1045E-03  0.2804E-01
      1211  0.5741E-02 -0.9024E-04  0.3368E-01
      1212  0.6012E-02 -0.7404E-04  0.3960E-01
      1213  0.6244E-02 -0.6125E-04  0.4578E-01
      1214  0.6422E-02 -0.4722E-04  0.5215E-01
      1215  0.6568E-02 -0.3649E-04  0.5869E-01
      1216  0.6669E-02 -0.2527E-04  0.6533E-01
      1217  0.6744E-02 -0.1714E-04  0.7207E-01
      1218  0.6788E-02 -0.9424E-05  0.7886E-01
      1219  0.6815E-02 -0.4518E-05  0.8568E-01
      1220  0.6825E-02 -0.1074E-05  0.9251E-01
      1221  0.6829E-02  0.4536E-06  0.9934E-01
      2001  0.0000E+00  0.0000E+00  0.0000E+00
      2002  0.3833E-03  0.1186E-03  0.3499E-03
      2003  0.7682E-03  0.1181E-03  0.1560E-02
      2004  0.1127E-02  0.1048E-03  0.3542E-02
      2005  0.1464E-02  0.9760E-04  0.6227E-02
      2006  0.1768E-02  0.8714E-04  0.9537E-02
      2007  0.2044E-02  0.7877E-04  0.1344E-01
      2008  0.2289E-02  0.6971E-04  0.1785E-01
      2009  0.2508E-02  0.6170E-04  0.2273E-01
      2010  0.2697E-02  0.5313E-04  0.2801E-01
      2011  0.2862E-02  0.4565E-04  0.3364E-01
      2012  0.2999E-02  0.3783E-04  0.3957E-01
      2013  0.3114E-02  0.3115E-04  0.4575E-01
      2014  0.3205E-02  0.2437E-04  0.5213E-01
      2015  0.3277E-02  0.1875E-04  0.5867E-01
      2016  0.3330E-02  0.1331E-04  0.6532E-01
      2017  0.3367E-02  0.9037E-05  0.7207E-01
      2018  0.3391E-02  0.5272E-05  0.7885E-01
      2019  0.3405E-02  0.2675E-05  0.8568E-01
      2020  0.3411E-02  0.8451E-06  0.9251E-01
      2021  0.3413E-02 -0.2711E-06  0.9934E-01
      2101  0.0000E+00  0.0000E+00  0.0000E+00
      2102  0.3707E-03 -0.5183E-12  0.4670E-03
      2103  0.7687E-03 -0.2258E-11  0.1663E-02
      2104  0.1131E-02 -0.4972E-11  0.3647E-02
      2105  0.1467E-02 -0.8674E-11  0.6322E-02
      2106  0.1771E-02 -0.1328E-10  0.9624E-02
      2107  0.2047E-02 -0.1870E-10  0.1351E-01
      2108  0.2292E-02 -0.2486E-10  0.1792E-01
      2109  0.2511E-02 -0.3165E-10  0.2279E-01
      2110  0.2700E-02 -0.3900E-10  0.2806E-01
      2111  0.2865E-02 -0.4682E-10  0.3369E-01
      2112  0.3002E-02 -0.5503E-10  0.3961E-01
      2113  0.3117E-02 -0.6357E-10  0.4578E-01
      2114  0.3208E-02 -0.7235E-10  0.5215E-01
      2115  0.3280E-02 -0.8136E-10  0.5869E-01
      2116  0.3332E-02 -0.9056E-10  0.6534E-01
      2117  0.3369E-02 -0.9991E-10  0.7207E-01
      2118  0.3392E-02 -0.1094E-09  0.7886E-01
      2119  0.3406E-02 -0.1189E-09  0.8568E-01
      2120  0.3411E-02 -0.1285E-09  0.9251E-01
      2121  0.3413E-02 -0.1380E-09  0.9934E-01
      2201  0.0000E+00  0.0000E+00  0.0000E+00
      2202  0.3833E-03 -0.1186E-03  0.3499E-03
      2203  0.7682E-03 -0.1181E-03  0.1560E-02
      2204  0.1127E-02 -0.1048E-03  0.3542E-02
      2205  0.1464E-02 -0.9760E-04  0.6227E-02
      2206  0.1768E-02 -0.8714E-04  0.9537E-02
      2207  0.2044E-02 -0.7877E-04  0.1344E-01
      2208  0.2289E-02 -0.6971E-04  0.1785E-01
      2209  0.2508E-02 -0.6170E-04  0.2273E-01
      2210  0.2697E-02 -0.5313E-04  0.2801E-01
      2211  0.2862E-02 -0.4565E-04  0.3364E-01
      2212  0.2999E-02 -0.3783E-04  0.3957E-01
      2213  0.3114E-02 -0.3115E-04  0.4575E-01
      2214  0.3205E-02 -0.2437E-04  0.5213E-01
      2215  0.3277E-02 -0.1875E-04  0.5867E-01
      2216  0.3330E-02 -0.1331E-04  0.6532E-01
      2217  0.3367E-02 -0.9038E-05  0.7207E-01
      2218  0.3391E-02 -0.5272E-05  0.7885E-01
      2219  0.3405E-02 -0.2675E-05  0.8568E-01
      2220  0.3411E-02 -0.8453E-06  0.9251E-01
      2221  0.3413E-02  0.2709E-06  0.9934E-01
      3001  0.0000E+00  0.0000E+00  0.0000E+00
      3002  0.4035E-05 -0.1027E-04  0.3264E-03
      3003 -0.4781E-05  0.2317E-04  0.1535E-02
      3004 -0.3256E-05  0.4313E-06  0.3515E-02
      3005 -0.9940E-07  0.1020E-05  0.6199E-02
      3006 -0.3217E-06 -0.3153E-06  0.9517E-02
      3007 -0.3823E-06  0.4453E-07  0.1341E-01
      3008 -0.3277E-06 -0.4468E-06  0.1783E-01
      3009 -0.3552E-06  0.8662E-07  0.2271E-01
      3010 -0.2956E-06 -0.4053E-06  0.2799E-01
      3011 -0.3470E-06  0.7123E-07  0.3363E-01
      3012 -0.2614E-06 -0.3660E-06  0.3956E-01
      3013 -0.3353E-06  0.6368E-07  0.4574E-01
      3014 -0.2258E-06 -0.3097E-06  0.5212E-01
      3015 -0.3264E-06  0.5205E-07  0.5866E-01
      3016 -0.1921E-06 -0.2385E-06  0.6532E-01
      3017 -0.3182E-06  0.3747E-07  0.7206E-01
      3018 -0.1229E-06 -0.1347E-06  0.7885E-01
      3019 -0.2835E-06  0.5619E-07  0.8568E-01
      3020 -0.3265E-06 -0.1099E-06  0.9251E-01
      3021 -0.5182E-06 -0.3801E-06  0.9934E-01
      3051  0.0000E+00  0.0000E+00  0.0000E+00
      3053 -0.8399E-05  0.1236E-04  0.1624E-02
      3055 -0.6312E-06  0.7154E-06  0.6270E-02
      3057 -0.3391E-06  0.3088E-07  0.1347E-01
      3059 -0.3489E-06  0.8627E-07  0.2275E-01
      3061 -0.3213E-06  0.7045E-07  0.3366E-01
      3063 -0.3037E-06  0.6198E-07  0.4577E-01
      3065 -0.2858E-06  0.5031E-07  0.5868E-01
      3067 -0.2655E-06  0.3478E-07  0.7207E-01
      3069 -0.2263E-06  0.3771E-07  0.8568E-01
      3071 -0.3217E-06 -0.1500E-06  0.9934E-01
      3101  0.0000E+00  0.0000E+00  0.0000E+00
      3102  0.1080E-04 -0.5486E-12  0.4357E-03
      3103 -0.1581E-04 -0.2303E-11  0.1643E-02
      3104 -0.2534E-05 -0.4990E-11  0.3621E-02
      3105 -0.1079E-05 -0.8710E-11  0.6294E-02
      3106 -0.3006E-06 -0.1330E-10  0.9604E-02
      3107 -0.3756E-06 -0.1873E-10  0.1349E-01
      3108 -0.3453E-06 -0.2489E-10  0.1790E-01
      3109 -0.3383E-06 -0.3168E-10  0.2277E-01
      3110 -0.2796E-06 -0.3902E-10  0.2805E-01
      3111 -0.3248E-06 -0.4685E-10  0.3367E-01
      3112 -0.2463E-06 -0.5505E-10  0.3960E-01
      3113 -0.3041E-06 -0.6357E-10  0.4577E-01
      3114 -0.2052E-06 -0.7235E-10  0.5215E-01
      3115 -0.2864E-06 -0.8136E-10  0.5868E-01
      3116 -0.1653E-06 -0.9056E-10  0.6533E-01
      3117 -0.2683E-06 -0.9990E-10  0.7207E-01
      3118 -0.9624E-07 -0.1093E-09  0.7886E-01
      3119 -0.2126E-06 -0.1189E-09  0.8568E-01
      3120 -0.2395E-06 -0.1284E-09  0.9251E-01
      3121 -0.2740E-06 -0.1380E-09  0.9934E-01
      3151  0.0000E+00  0.0000E+00  0.0000E+00
      3153 -0.8399E-05 -0.1236E-04  0.1624E-02
      3155 -0.6312E-06 -0.7155E-06  0.6270E-02
      3157 -0.3391E-06 -0.3091E-07  0.1347E-01
      3159 -0.3489E-06 -0.8633E-07  0.2275E-01
      3161 -0.3213E-06 -0.7055E-07  0.3366E-01
      3163 -0.3037E-06 -0.6211E-07  0.4577E-01
      3165 -0.2858E-06 -0.5047E-07  0.5868E-01
      3167 -0.2655E-06 -0.3498E-07  0.7207E-01
      3169 -0.2263E-06 -0.3795E-07  0.8568E-01
      3171 -0.3217E-06  0.1497E-06  0.9934E-01
      3201  0.0000E+00  0.0000E+00  0.0000E+00
      3202  0.4035E-05  0.1027E-04  0.3264E-03
      3203 -0.4781E-05 -0.2317E-04  0.1535E-02
      3204 -0.3256E-05 -0.4313E-06  0.3515E-02
      3205 -0.9939E-07 -0.1020E-05  0.6199E-02
      3206 -0.3217E-06  0.3153E-06  0.9517E-02
      3207 -0.3823E-06 -0.4457E-07  0.1341E-01
      3208 -0.3277E-06  0.4467E-06  0.1783E-01
      3209 -0.3552E-06 -0.8668E-07  0.2271E-01
      3210 -0.2956E-06  0.4052E-06  0.2799E-01
      3211 -0.3470E-06 -0.7133E-07  0.3363E-01
      3212 -0.2614E-06  0.3659E-06  0.3956E-01
      3213 -0.3353E-06 -0.6381E-07  0.4574E-01
      3214 -0.2258E-06  0.3095E-06  0.5212E-01
      3215 -0.3264E-06 -0.5222E-07  0.5866E-01
      3216 -0.1920E-06  0.2383E-06  0.6532E-01
      3217 -0.3182E-06 -0.3767E-07  0.7206E-01
      3218 -0.1229E-06  0.1345E-06  0.7885E-01
      3219 -0.2834E-06 -0.5643E-07  0.8568E-01
      3220 -0.3265E-06  0.1097E-06  0.9251E-01
      3221 -0.5182E-06  0.3798E-06  0.9934E-01
      4001  0.0000E+00  0.0000E+00  0.0000E+00
      4002 -0.3750E-03 -0.1342E-03  0.3585E-03
      4003 -0.7670E-03 -0.1037E-03  0.1565E-02
      4004 -0.1129E-02 -0.1046E-03  0.3544E-02
      4005 -0.1465E-02 -0.9471E-04  0.6220E-02
      4006 -0.1768E-02 -0.8652E-04  0.9539E-02
      4007 -0.2044E-02 -0.7750E-04  0.1343E-01
      4008 -0.2290E-02 -0.6932E-04  0.1785E-01
      4009 -0.2508E-02 -0.6046E-04  0.2272E-01
      4010 -0.2698E-02 -0.5273E-04  0.2801E-01
      4011 -0.2862E-02 -0.4452E-04  0.3364E-01
      4012 -0.2999E-02 -0.3748E-04  0.3957E-01
      4013 -0.3115E-02 -0.3016E-04  0.4575E-01
      4014 -0.3206E-02 -0.2406E-04  0.5213E-01
      4015 -0.3278E-02 -0.1793E-04  0.5867E-01
      4016 -0.3330E-02 -0.1307E-04  0.6532E-01
      4017 -0.3368E-02 -0.8448E-05  0.7206E-01
      4018 -0.3391E-02 -0.5102E-05  0.7886E-01
      4019 -0.3405E-02 -0.2331E-05  0.8568E-01
      4020 -0.3411E-02 -0.8386E-06  0.9251E-01
      4021 -0.3413E-02 -0.1975E-06  0.9934E-01
      4101  0.0000E+00  0.0000E+00  0.0000E+00
      4102 -0.3530E-03 -0.5012E-12  0.4587E-03
      4103 -0.7722E-03 -0.2214E-11  0.1675E-02
      4104 -0.1133E-02 -0.4929E-11  0.3651E-02
      4105 -0.1469E-02 -0.8660E-11  0.6316E-02
      4106 -0.1772E-02 -0.1326E-10  0.9626E-02
      4107 -0.2048E-02 -0.1869E-10  0.1351E-01
      4108 -0.2293E-02 -0.2485E-10  0.1792E-01
      4109 -0.2512E-02 -0.3165E-10  0.2278E-01
      4110 -0.2701E-02 -0.3901E-10  0.2806E-01
      4111 -0.2865E-02 -0.4683E-10  0.3368E-01
      4112 -0.3003E-02 -0.5503E-10  0.3961E-01
      4113 -0.3117E-02 -0.6357E-10  0.4578E-01
      4114 -0.3208E-02 -0.7233E-10  0.5215E-01
      4115 -0.3280E-02 -0.8133E-10  0.5869E-01
      4116 -0.3332E-02 -0.9054E-10  0.6534E-01
      4117 -0.3370E-02 -0.9988E-10  0.7207E-01
      4118 -0.3393E-02 -0.1093E-09  0.7886E-01
      4119 -0.3406E-02 -0.1189E-09  0.8568E-01
      4120 -0.3412E-02 -0.1284E-09  0.9251E-01
      4121 -0.3413E-02 -0.1380E-09  0.9934E-01
      4201  0.0000E+00  0.0000E+00  0.0000E+00
      4202 -0.3750E-03  0.1342E-03  0.3585E-03
      4203 -0.7670E-03  0.1037E-03  0.1565E-02
      4204 -0.1129E-02  0.1046E-03  0.3544E-02
      4205 -0.1465E-02  0.9471E-04  0.6220E-02
      4206 -0.1768E-02  0.8652E-04  0.9539E-02
      4207 -0.2044E-02  0.7750E-04  0.1343E-01
      4208 -0.2290E-02  0.6932E-04  0.1785E-01
      4209 -0.2508E-02  0.6046E-04  0.2272E-01
      4210 -0.2698E-02  0.5273E-04  0.2801E-01
      4211 -0.2862E-02  0.4452E-04  0.3364E-01
      4212 -0.2999E-02  0.3748E-04  0.3957E-01
      4213 -0.3115E-02  0.3016E-04  0.4575E-01
      4214 -0.3206E-02  0.2406E-04  0.5213E-01
      4215 -0.3278E-02  0.1793E-04  0.5867E-01
      4216 -0.3330E-02  0.1307E-04  0.6532E-01
      4217 -0.3368E-02  0.8448E-05  0.7206E-01
      4218 -0.3391E-02  0.5102E-05  0.7886E-01
      4219 -0.3405E-02  0.2331E-05  0.8568E-01
      4220 -0.3411E-02  0.8384E-06  0.9251E-01
      4221 -0.3413E-02  0.1972E-06  0.9934E-01
      5001  0.0000E+00  0.0000E+00  0.0000E+00
      5002 -0.7882E-03 -0.2115E-03  0.4575E-03
      5003 -0.1549E-02 -0.2220E-03  0.1648E-02
      5004 -0.2274E-02 -0.2114E-03  0.3624E-02
      5005 -0.2950E-02 -0.1913E-03  0.6289E-02
      5006 -0.3553E-02 -0.1749E-03  0.9605E-02
      5007 -0.4109E-02 -0.1558E-03  0.1349E-01
      5008 -0.4595E-02 -0.1401E-03  0.1790E-01
      5009 -0.5036E-02 -0.1217E-03  0.2277E-01
      5010 -0.5410E-02 -0.1068E-03  0.2805E-01
      5011 -0.5742E-02 -0.8965E-04  0.3367E-01
      5012 -0.6012E-02 -0.7606E-04  0.3960E-01
      5013 -0.6245E-02 -0.6074E-04  0.4577E-01
      5014 -0.6422E-02 -0.4894E-04  0.5215E-01
      5015 -0.6568E-02 -0.3606E-04  0.5868E-01
      5016 -0.6669E-02 -0.2660E-04  0.6533E-01
      5017 -0.6745E-02 -0.1684E-04  0.7207E-01
      5018 -0.6788E-02 -0.1028E-04  0.7886E-01
      5019 -0.6815E-02 -0.4336E-05  0.8568E-01
      5020 -0.6825E-02 -0.1346E-05  0.9251E-01
      5021 -0.6828E-02  0.3537E-06  0.9934E-01
      5051  0.0000E+00  0.0000E+00  0.0000E+00
      5053 -0.1553E-02 -0.1123E-03  0.1734E-02
      5055 -0.2954E-02 -0.9541E-04  0.6361E-02
      5057 -0.4113E-02 -0.7790E-04  0.1355E-01
      5059 -0.5040E-02 -0.6082E-04  0.2281E-01
      5061 -0.5745E-02 -0.4481E-04  0.3370E-01
      5063 -0.6248E-02 -0.3036E-04  0.4579E-01
      5065 -0.6571E-02 -0.1803E-04  0.5869E-01
      5067 -0.6747E-02 -0.8426E-05  0.7208E-01
      5069 -0.6816E-02 -0.2192E-05  0.8568E-01
      5071 -0.6828E-02  0.9361E-07  0.9934E-01
      5101  0.0000E+00  0.0000E+00  0.0000E+00
      5102 -0.7782E-03 -0.4342E-12  0.5530E-03
      5103 -0.1555E-02 -0.2071E-11  0.1760E-02
      5104 -0.2278E-02 -0.4807E-11  0.3730E-02
      5105 -0.2954E-02 -0.8543E-11  0.6385E-02
      5106 -0.3556E-02 -0.1316E-10  0.9693E-02
      5107 -0.4113E-02 -0.1858E-10  0.1357E-01
      5108 -0.4598E-02 -0.2477E-10  0.1797E-01
      5109 -0.5040E-02 -0.3161E-10  0.2283E-01
      5110 -0.5413E-02 -0.3896E-10  0.2810E-01
      5111 -0.5745E-02 -0.4679E-10  0.3372E-01
      5112 -0.6015E-02 -0.5501E-10  0.3964E-01
      5113 -0.6248E-02 -0.6352E-10  0.4580E-01
      5114 -0.6425E-02 -0.7231E-10  0.5217E-01
      5115 -0.6571E-02 -0.8132E-10  0.5870E-01
      5116 -0.6671E-02 -0.9052E-10  0.6535E-01
      5117 -0.6747E-02 -0.9985E-10  0.7208E-01
      5118 -0.6790E-02 -0.1093E-09  0.7887E-01
      5119 -0.6816E-02 -0.1188E-09  0.8568E-01
      5120 -0.6825E-02 -0.1284E-09  0.9251E-01
      5121 -0.6828E-02 -0.1379E-09  0.9934E-01
      5151  0.0000E+00  0.0000E+00  0.0000E+00
      5153 -0.1553E-02  0.1123E-03  0.1734E-02
      5155 -0.2954E-02  0.9541E-04  0.6361E-02
      5157 -0.4113E-02  0.7790E-04  0.1355E-01
      5159 -0.5040E-02  0.6082E-04  0.2281E-01
      5161 -0.5745E-02  0.4481E-04  0.3370E-01
      5163 -0.6248E-02  0.3036E-04  0.4579E-01
      5165 -0.6571E-02  0.1803E-04  0.5869E-01
      5167 -0.6747E-02  0.8426E-05  0.7208E-01
      5169 -0.6816E-02  0.2192E-05  0.8568E-01
      5171 -0.6828E-02 -0.9388E-07  0.9934E-01
      5201  0.0000E+00  0.0000E+00  0.0000E+00
      5202 -0.7882E-03  0.2115E-03  0.4575E-03
      5203 -0.1549E-02  0.2220E-03  0.1648E-02
      5204 -0.2274E-02  0.2114E-03  0.3624E-02
      5205 -0.2950E-02  0.1913E-03  0.6289E-02
      5206 -0.3553E-02  0.1749E-03  0.9605E-02
      5207 -0.4109E-02  0.1558E-03  0.1349E-01
      5208 -0.4595E-02  0.1401E-03  0.1790E-01
      5209 -0.5036E-02  0.1217E-03  0.2277E-01
      5210 -0.5410E-02  0.1068E-03  0.2805E-01
      5211 -0.5742E-02  0.8965E-04  0.3367E-01
      5212 -0.6012E-02  0.7606E-04  0.3960E-01
      5213 -0.6245E-02  0.6074E-04  0.4577E-01
      5214 -0.6422E-02  0.4894E-04  0.5215E-01
      5215 -0.6568E-02  0.3606E-04  0.5868E-01
      5216 -0.6669E-02  0.2660E-04  0.6533E-01
      5217 -0.6745E-02  0.1684E-04  0.7207E-01
      5218 -0.6788E-02  0.1028E-04  0.7886E-01
      5219 -0.6815E-02  0.4336E-05  0.8568E-01
      5220 -0.6825E-02  0.1346E-05  0.9251E-01
      5221 -0.6828E-02 -0.3540E-06  0.9934E-01
 #### REACTION FORCE 3D
    NODE     X-REAC      Y-REAC      Z-REAC
---------+-----------+-----------+------------
      1001  4.7289E-03 -4.6334E-02 -8.0893E-02
      1051 -3.6935E-01 -3.4291E-03 -1.1110E-01
      1101  2.4618E-02  9.8272E-11 -1.5601E-01
      1151 -3.6935E-01  3.4291E-03 -1.1110E-01
      1201  4.7289E-03  4.6334E-02 -8.0893E-02
      2001 -2.6588E-01 -7.7704E-02  1.2224E-01
      2101 -4.5152E-01 -4.0810E-11  2.2357E-01
      2201 -2.6588E-01  7.7704E-02  1.2224E-01
      3001 -1.9605E-02 -3.9211E-03 -5.5453E-02
      3051  2.3172E-02  1.1547E-02  1.0287E-01
      3101 -3.9703E-02  3.3896E-10 -1.3786E-01
      3151  2.3172E-02 -1.1547E-02  1.0287E-01
      3201 -1.9605E-02  3.9211E-03 -5.5453E-02
      4001  3.0075E-01  7.8861E-02  1.2059E-01
      4101  5.4652E-01 -7.9555E-11  2.1651E-01
      4201  3.0075E-01 -7.8861E-02  1.2059E-01
      5001 -2.2830E-02  5.7509E-02 -7.5667E-02
      5051  3.4596E-01 -4.9083E-03 -1.0484E-01
      5101 -7.3937E-02  1.7607E-10 -1.4195E-01
      5151  3.4596E-01  4.9083E-03 -1.0484E-01
      5201 -2.2830E-02 -5.7509E-02 -7.5667E-02
 #### NODAL STRESS 3D
 #### STRAIN
     NODE     E11         E22         E33         E12         E23         E13     
  -------+-----------+-----------+-----------+-----------+-----------+-------------
      1001  1.0228E-03 -2.4708E-04 -2.3711E-04  8.9437E-05 -1.7121E-05  1.2589E-04
      1002  1.0228E-03 -2.4708E-04 -2.3711E-04  8.9437E-05 -1.7121E-05  1.2589E-04
      1003  8.2944E-04 -2.2896E-04 -2.2224E-04  2.8479E-05 -7.9436E-06  1.0675E-04
      1004  9.4583E-04 -2.8882E-04 -2.7850E-04 -4.5200E-06  6.7875E-06  6.9874E-05
      1005  7.2924E-04 -2.2059E-04 -2.1753E-04 -4.4762E-06  2.9731E-06  9.1091E-05
      1006  7.9126E-04 -2.3769E-04 -2.3892E-04 -5.6958E-06  1.3882E-06  7.4620E-05
      1007  5.9843E-04 -1.7966E-04 -1.8007E-04 -3.6982E-06  2.4865E-07  9.2352E-05
      1008  6.3574E-04 -1.9089E-04 -1.9161E-04 -4.5410E-06  9.1042E-07  7.2772E-05
      1009  4.7167E-04 -1.4148E-04 -1.4193E-04 -3.0903E-06  2.5465E-07  8.8638E-05
      1010  4.8754E-04 -1.4624E-04 -1.4738E-04 -4.1487E-06  1.0908E-06  6.8316E-05
      1011  3.5243E-04 -1.0561E-04 -1.0628E-04 -2.8240E-06  3.1049E-07  8.2306E-05
      1012  3.5040E-04 -1.0502E-04 -1.0628E-04 -3.7700E-06  1.0430E-06  6.1822E-05
      1013  2.4422E-04 -7.3085E-05 -7.3889E-05 -2.5056E-06  3.1879E-07  7.3257E-05
      1014  2.2899E-04 -6.8494E-05 -6.9906E-05 -3.2422E-06  9.8691E-07  5.2947E-05
      1015  1.5113E-04 -4.5084E-05 -4.6039E-05 -2.0805E-06  3.2522E-07  6.1187E-05
      1016  1.2845E-04 -3.8220E-05 -3.9771E-05 -2.5619E-06  8.9879E-07  4.1539E-05
      1017  7.7536E-05 -2.2927E-05 -2.4031E-05 -1.5437E-06  3.2433E-07  4.5927E-05
      1018  5.4165E-05 -1.5822E-05 -1.7481E-05 -1.7171E-06  7.7366E-07  2.7494E-05
      1019  2.8150E-05 -8.0311E-06 -9.2463E-06 -8.6449E-07  2.9448E-07  2.7149E-05
      1020  1.2185E-05 -3.0626E-06 -4.8920E-06 -6.4952E-07  5.1973E-07  1.0117E-05
      1021  7.4402E-06 -1.6861E-06 -3.4855E-06 -3.4963E-07  2.1194E-07  1.2505E-05
      1051  1.0228E-03 -2.4708E-04 -2.3711E-04  8.9437E-05 -1.7121E-05  1.2589E-04
      1053  8.2944E-04 -2.2896E-04 -2.2224E-04  2.8479E-05 -7.9436E-06  1.0675E-04
      1055  7.2924E-04 -2.2059E-04 -2.1753E-04 -4.4762E-06  2.9731E-06  9.1091E-05
      1057  5.9843E-04 -1.7966E-04 -1.8007E-04 -3.6982E-06  2.4865E-07  9.2352E-05
      1059  4.7167E-04 -1.4148E-04 -1.4193E-04 -3.0903E-06  2.5465E-07  8.8638E-05
      1061  3.5243E-04 -1.0561E-04 -1.0628E-04 -2.8240E-06  3.1049E-07  8.2306E-05
      1063  2.4422E-04 -7.3085E-05 -7.3889E-05 -2.5056E-06  3.1879E-07  7.3257E-05
      1065  1.5113E-04 -4.5084E-05 -4.6039E-05 -2.0805E-06  3.2522E-07  6.1187E-05
      1067  7.7536E-05 -2.2927E-05 -2.4031E-05 -1.5437E-06  3.2433E-07  4.5927E-05
      1069  2.8150E-05 -8.0311E-06 -9.2463E-06 -8.6449E-07  2.9448E-07  2.7149E-05
      1071  7.4402E-06 -1.6861E-06 -3.4855E-06 -3.4963E-07  2.1194E-07  1.2505E-05
      1101  1.0228E-03 -2.4708E-04 -2.3711E-04 -1.6168E-13 -2.7394E-14  1.2589E-04
      1102  1.0228E-03 -2.4708E-04 -2.3711E-04 -1.6168E-13 -2.7394E-14  1.2589E-04
      1103  8.2944E-04 -2.2896E-04 -2.2224E-04 -1.5437E-13 -9.1825E-15  1.0675E-04
      1104  9.4583E-04 -2.8882E-04 -2.7850E-04 -1.4420E-13 -4.2837E-14  6.9874E-05
      1105  7.2924E-04 -2.2059E-04 -2.1753E-04 -1.3460E-13 -2.7841E-14  9.1091E-05
      1106  7.9126E-04 -2.3769E-04 -2.3892E-04 -1.4685E-13 -5.3906E-14  7.4620E-05
      1107  5.9843E-04 -1.7966E-04 -1.8007E-04 -1.4073E-13 -2.5820E-14  9.2352E-05
      1108  6.3574E-04 -1.9089E-04 -1.9161E-04 -1.4358E-13 -9.6963E-15  7.2772E-05
      1109  4.7167E-04 -1.4148E-04 -1.4193E-04 -1.4159E-13 -2.7788E-14  8.8638E-05
      1110  4.8754E-04 -1.4624E-04 -1.4738E-04 -1.4050E-13 -4.5747E-14  6.8316E-05
      1111  3.5243E-04 -1.0561E-04 -1.0628E-04 -1.2900E-13 -2.4624E-14  8.2306E-05
      1112  3.5040E-04 -1.0502E-04 -1.0628E-04 -1.1793E-13 -1.9355E-14  6.1822E-05
