 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
   ---   ----------    -------------- -------------
    1   0.510280E+09   0.225894E+05   0.359521E+04
    2   0.510935E+09   0.226039E+05   0.359752E+04
    3   0.183397E+11   0.135424E+06   0.215534E+05


 Mode No.     1

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      4019  8.7769E-02 -1.7480E-03 -1.5707E-03  2.2333E-02 -3.5815E-04  2.2456E-03  9.7516E-02
      4020  2.5605E-02 -2.7036E-03 -1.9514E-03  1.3527E-02 -9.2381E-04 -3.2910E-04  3.6503E-02
      4021  1.3469E-02 -2.5891E-03 -1.1935E-03  6.3008E-03 -1.4280E-03 -1.8579E-04  1.9045E-02
      4051  2.6932E+00  5.3489E-01  6.0551E-01  1.5454E-01 -4.0000E-02 -3.1530E-02  2.1425E+00
      4052  2.6538E+00  3.1506E-01  3.7562E-01  1.6536E-01 -7.1480E-03 -8.9258E-02  2.3319E+00
      4053  2.4921E+00  3.4831E-02  2.2742E-02  7.7694E-02  2.2553E-02 -1.6181E-02  2.4675E+00
      4054  2.3162E+00 -4.1315E-05  1.3175E-02  1.3044E-01  7.0559E-03  9.6886E-03  2.3208E+00
      4055  2.0966E+00  1.2788E-03 -1.5840E-03  1.3496E-01  2.4108E-04  7.7739E-03  2.1098E+00
      4056  1.9211E+00 -9.4878E-04  2.4985E-03  1.3226E-01 -2.1215E-03  6.8493E-03  1.9340E+00
      4057  1.7090E+00 -7.2397E-04 -1.7143E-04  1.3084E-01 -1.7207E-04  7.2311E-03  1.7244E+00
      4058  1.5391E+00 -1.5043E-03  3.6981E-03  1.2668E-01 -1.3133E-03  6.7973E-03  1.5537E+00
      4059  1.3363E+00 -9.9423E-04 -1.1096E-04  1.2453E-01  1.2904E-06  6.9296E-03  1.3542E+00
      4060  1.1752E+00 -1.7947E-03  3.2479E-03  1.1876E-01 -1.2855E-03  6.2749E-03  1.1925E+00
      4061  9.8727E-01 -1.1751E-03 -1.1963E-04  1.1483E-01 -5.0696E-05  6.2991E-03  1.0078E+00
      4062  8.3948E-01 -2.0726E-03  2.7443E-03  1.0701E-01 -1.1928E-03  5.4885E-03  8.5943E-01
      4063  6.7273E-01 -1.3640E-03 -1.2354E-04  1.0112E-01 -1.0967E-04  5.4188E-03  6.9594E-01
      4064  5.4344E-01 -2.3475E-03  2.0990E-03  9.1078E-02 -1.0601E-03  4.4487E-03  5.6606E-01
      4065  4.0488E-01 -1.5513E-03 -1.2840E-04  8.3060E-02 -1.7547E-04  4.2701E-03  4.3054E-01
      4066  2.9979E-01 -2.6120E-03  1.3067E-03  7.0696E-02 -8.7362E-04  3.1357E-03  3.2450E-01
      4067  1.9676E-01 -1.7220E-03 -1.2960E-04  6.0446E-02 -2.2163E-04  2.8194E-03  2.2376E-01
      4068  1.2178E-01 -2.8517E-03  3.5136E-04  4.5815E-02 -5.5839E-04  1.4846E-03  1.4645E-01
      4069  6.1723E-02 -1.6853E-03 -3.1045E-04  3.3254E-02 -3.1014E-04  1.0562E-03  8.5184E-02
      4070  2.2268E-02 -2.8391E-03 -1.5071E-03  1.6716E-02 -1.0337E-03 -3.1239E-04  3.7953E-02
      4071  1.2736E-02 -2.4362E-03 -4.2247E-04  1.4085E-02 -1.1138E-03  5.5883E-05  2.8330E-02
      4101  1.7625E-02  1.3457E-02 -8.6546E-02 -1.2755E-01  3.4967E-02  2.1796E-01  4.5325E-01
      4102 -8.8321E-02  7.3205E-03 -2.1758E-02  2.7494E-02  2.2523E-02  1.0261E-01  2.0637E-01
      4103 -4.0464E-02  1.2707E-02 -2.6858E-03  1.4559E-01  3.0501E-02  1.1731E-02  2.6275E-01
      4104 -7.8328E-02 -1.0397E-02  1.0534E-02  1.6976E-01  5.8636E-03 -7.0281E-03  3.0526E-01
      4105 -7.5231E-02  1.0351E-03 -1.2258E-03  1.8796E-01 -3.4322E-03  2.2524E-03  3.3420E-01
      4106 -6.5738E-02  5.5209E-04  3.8738E-04  1.6441E-01 -1.0872E-03  3.3622E-03  2.9243E-01
      4107 -6.1886E-02 -1.0289E-03 -2.1948E-03  1.8271E-01 -1.1359E-03  3.8554E-03  3.2223E-01
      4108 -5.2538E-02 -4.6883E-04 -9.1316E-05  1.5848E-01  1.0944E-04  2.3932E-03  2.7946E-01
      4109 -4.9145E-02 -8.3149E-04 -1.9343E-03  1.7384E-01 -8.6685E-04  3.5009E-03  3.0493E-01
      4110 -4.0208E-02 -3.5429E-04  1.1379E-04  1.4862E-01  2.8812E-05  2.3288E-03  2.6056E-01
      4111 -3.7119E-02 -7.9980E-04 -1.8094E-03  1.6016E-01 -8.5088E-04  3.2199E-03  2.7976E-01
      4112 -2.8870E-02 -3.0670E-04  1.1143E-04  1.3410E-01 -3.4137E-05  2.0962E-03  2.3407E-01
      4113 -2.6176E-02 -7.4735E-04 -1.6243E-03  1.4085E-01 -8.2375E-04  2.8142E-03  2.4530E-01
      4114 -1.8897E-02 -2.3942E-04  1.2407E-04  1.1437E-01 -1.1213E-04  1.7906E-03  1.9901E-01
      4115 -1.6720E-02 -6.7565E-04 -1.3747E-03  1.1546E-01 -7.7125E-04  2.2846E-03  2.0064E-01
      4116 -1.0722E-02 -1.5696E-04  1.3332E-04  8.9086E-02 -1.9114E-04  1.3929E-03  1.5469E-01
      4117 -9.1930E-03 -5.9716E-04 -1.0318E-03  8.3697E-02 -6.5240E-04  1.6250E-03  1.4524E-01
      4118 -4.7550E-03 -1.2799E-04  2.2564E-04  5.8139E-02 -1.8814E-04  9.7511E-04  1.0083E-01
      4119 -3.9209E-03 -7.3844E-04 -5.4965E-04  4.5798E-02 -4.0632E-04  9.7618E-04  7.9413E-02
      4120 -9.1284E-04  3.5991E-04 -1.1077E-04  2.2073E-02 -1.1373E-03  6.3587E-04  3.8315E-02
      4121 -1.1013E-03 -1.3094E-04 -2.7016E-04  1.7105E-02 -1.7536E-03  7.4870E-04  2.9824E-02
      4151 -2.8240E+00 -5.3139E-01 -6.7508E-01  2.0452E-01  2.6053E-02  3.0477E-02  2.2534E+00
      4152 -2.7596E+00 -2.3278E-01 -2.5309E-01  8.4061E-02  4.2219E-02  8.7741E-02  2.5266E+00
      4153 -2.6682E+00 -4.1248E-02 -2.4586E-02  1.2046E-01  1.3651E-02  2.5747E-02  2.6441E+00
      4154 -2.4359E+00 -2.6409E-03  1.7943E-02  1.3702E-01 -1.1262E-03 -1.3704E-02  2.4552E+00
      4155 -2.2404E+00 -4.4973E-04  2.9978E-03  1.3454E-01 -6.8431E-04 -1.1922E-03  2.2537E+00
      4156 -2.0145E+00  5.1177E-04  5.8490E-03  1.3042E-01 -1.8777E-03  1.6047E-03  2.0303E+00
      4157 -1.8311E+00  3.3972E-04  1.4314E-04  1.3090E-01 -1.1064E-04  1.4579E-03  1.8453E+00
      4158 -1.6081E+00  4.2728E-04  4.7525E-03  1.2582E-01 -1.6826E-03  5.8349E-04  1.6253E+00
      4159 -1.4327E+00  9.6363E-04  2.0363E-04  1.2435E-01 -9.7106E-05  1.2480E-03  1.4494E+00
      4160 -1.2218E+00  7.9324E-04  4.7327E-03  1.1821E-01 -1.5499E-03  7.3551E-04  1.2415E+00
      4161 -1.0596E+00  1.2026E-03  2.4166E-04  1.1467E-01 -1.2533E-04  1.2200E-03  1.0788E+00
      4162 -8.6651E-01  1.1926E-03  4.5197E-03  1.0692E-01 -1.4432E-03  8.9671E-04  8.8888E-01
      4163 -7.2318E-01  1.4117E-03  2.8139E-04  1.0098E-01 -1.4536E-04  1.1784E-03  7.4486E-01
      4164 -5.5491E-01  1.6251E-03  4.1904E-03  9.1518E-02 -1.2907E-03  1.0797E-03  5.7992E-01
      4165 -4.3648E-01  1.6121E-03  3.2084E-04  8.2944E-02 -1.6378E-04  1.1176E-03  4.6044E-01
      4166 -3.0057E-01  2.0792E-03  3.7068E-03  7.1731E-02 -1.0862E-03  1.2751E-03  3.2792E-01
      4167 -2.1342E-01  1.7690E-03  3.9596E-04  6.0345E-02 -1.5755E-04  1.0485E-03  2.3862E-01
      4168 -1.1772E-01  2.4366E-03  3.2379E-03  4.7392E-02 -7.7872E-04  1.5511E-03  1.4588E-01
      4169 -6.8432E-02  1.5739E-03  4.9113E-04  3.2947E-02 -3.4640E-04  1.1196E-03  8.9927E-02
      4170 -2.0135E-02  3.1662E-03  1.8968E-03  1.7652E-02 -1.2631E-03  1.6611E-03  3.8247E-02
      4171 -1.5241E-02  3.4065E-03  2.1065E-04  1.3373E-02 -1.1782E-03  1.1234E-03  2.9031E-02
      4201 -4.5924E+00 -9.3660E-01 -1.2182E+00  5.1252E-01 -6.8339E-02 -1.6653E-01  3.6469E+00
      4202 -3.7600E+00 -3.6004E-01 -5.3477E-01  2.9886E-01 -7.4738E-03 -4.6558E-02  3.3572E+00
      4203 -3.9702E+00 -1.7327E-02 -2.6720E-02  1.1394E-01 -4.4294E-04  3.1755E-02  3.9535E+00
      4204 -3.2228E+00  1.0006E-02  2.7837E-02  9.5222E-02 -3.3421E-04  1.0249E-02  3.2460E+00
      4205 -3.3067E+00  2.5666E-03  2.3050E-03  8.9982E-02 -1.9822E-03  2.0323E-03  3.3128E+00
      4206 -2.6666E+00  1.3574E-03  1.0401E-03  9.6660E-02 -1.4415E-04  3.7459E-03  2.6731E+00
      4207 -2.6980E+00  2.3373E-03 -3.5173E-03  8.8705E-02 -1.8152E-03  2.8255E-03  2.7018E+00
      4208 -2.1326E+00  1.2535E-03  1.5648E-04  9.3207E-02 -4.0081E-04  3.6665E-03  2.1395E+00
      4209 -2.1097E+00  2.5483E-03 -3.1878E-03  8.4261E-02 -1.8968E-03  2.8689E-03  2.1144E+00
      4210 -1.6240E+00  1.5769E-03  4.8131E-04  8.7480E-02 -3.3701E-04  3.6386E-03  1.6321E+00
      4211 -1.5582E+00  2.6356E-03 -2.7446E-03  7.7742E-02 -1.8012E-03  2.7622E-03  1.5640E+00
      4212 -1.1555E+00  1.9302E-03  7.7636E-04  7.8987E-02 -3.2479E-04  3.5180E-03  1.1649E+00
      4213 -1.0608E+00  2.6410E-03 -2.1837E-03  6.8523E-02 -1.6053E-03  2.6099E-03  1.0677E+00
      4214 -7.4338E-01  2.2836E-03  1.0931E-03  6.7440E-02 -2.8684E-04  3.3197E-03  7.5419E-01
      4215 -6.3690E-01  2.5843E-03 -1.4940E-03  5.6366E-02 -1.3430E-03  2.3933E-03  6.4490E-01
      4216 -4.0556E-01  2.6304E-03  1.4169E-03  5.2631E-02 -2.3807E-04  3.0326E-03  4.1769E-01
      4217 -3.0697E-01  2.4411E-03 -6.5260E-04  4.1102E-02 -1.0095E-03  2.1277E-03  3.1603E-01
      4218 -1.6072E-01  2.8618E-03  1.9694E-03  3.4417E-02 -1.1879E-04  2.7142E-03  1.7375E-01
      4219 -9.3262E-02  1.8892E-03  2.4349E-04  2.2093E-02 -8.5642E-04  1.8670E-03  1.0187E-01
      4220 -2.8187E-02  3.6176E-03  1.4157E-03  1.1263E-02 -1.1181E-03  2.1239E-03  3.6664E-02
      4221 -1.6551E-02  3.5724E-03 -8.0867E-04  6.1736E-03 -1.7314E-03  9.9279E-04  2.1500E-02
      5001  3.5670E+00  3.4124E-01  4.4456E-01  1.4387E-01  4.1679E-03 -1.5266E-01  3.1961E+00
      5002  3.8404E+00  1.9365E-03  4.3457E-02  1.1162E-02  2.0005E-02 -4.2949E-02  3.8188E+00
      5003  3.2593E+00  2.3493E-03  1.9992E-02  8.1418E-02  1.0588E-02  8.9432E-04  3.2513E+00
      5004  3.3396E+00  1.3335E-02  9.0623E-03  9.4505E-02  4.1893E-03  2.2560E-02  3.3327E+00
      5005  2.7377E+00  3.1813E-03  1.1206E-03  1.0367E-01  7.9580E-04  1.1776E-02  2.7415E+00
      5006  2.7475E+00  9.9854E-03  7.6069E-03  8.7280E-02  2.7221E-03  1.5347E-02  2.7430E+00
      5007  2.2082E+00  2.1972E-03  1.9584E-03  9.8283E-02  7.5976E-04  1.0193E-02  2.2127E+00
      5008  2.1793E+00  9.4777E-03  7.4833E-03  8.4042E-02  2.6811E-03  1.5196E-02  2.1759E+00
      5009  1.7032E+00  1.8089E-03  1.7272E-03  9.2866E-02  7.1270E-04  9.7060E-03  1.7091E+00
      5010  1.6413E+00  8.5032E-03  6.9208E-03  7.8580E-02  2.5041E-03  1.4225E-02  1.6394E+00
      5011  1.2345E+00  1.2909E-03  1.4651E-03  8.4564E-02  6.2550E-04  8.8133E-03  1.2419E+00
      5012  1.1492E+00  7.1857E-03  6.1358E-03  7.0548E-02  2.2482E-03  1.2778E-02  1.1493E+00
      5013  8.1750E-01  6.5961E-04  1.1301E-03  7.3112E-02  5.1286E-04  7.5733E-03  8.2647E-01
      5014  7.2099E-01  5.4996E-03  5.0851E-03  5.9705E-02  1.9005E-03  1.0810E-02  7.2338E-01
      5015  4.6948E-01 -8.2976E-05  7.1674E-04  5.8274E-02  3.6616E-04  5.9592E-03  4.8001E-01
      5016  3.7582E-01  3.4312E-03  3.7617E-03  4.5866E-02  1.4421E-03  8.2838E-03  3.8088E-01
      5017  2.0846E-01 -8.9557E-04  2.3698E-04  3.9961E-02  2.3357E-04  3.9034E-03  2.2007E-01
      5018  1.3354E-01  1.1162E-03  2.2019E-03  2.9053E-02  9.8939E-04  5.0350E-03  1.4144E-01
      5019  5.2588E-02 -1.7486E-03 -9.1308E-04  1.7408E-02 -4.4551E-04  1.0119E-03  6.1811E-02
      5020  1.3469E-02 -2.5891E-03 -1.1935E-03  6.3008E-03 -1.4280E-03 -1.8579E-04  1.9045E-02
      5021  1.3469E-02 -2.5891E-03 -1.1935E-03  6.3008E-03 -1.4280E-03 -1.8579E-04  1.9045E-02
      5051  3.4303E+00  5.1090E-01  6.4511E-01  2.1022E-01 -3.7509E-03 -2.0751E-01  2.9002E+00
      5052  3.2356E+00  7.7467E-02  4.2227E-02 -8.7220E-03  2.1353E-02 -7.4031E-02  3.1788E+00
      5053  3.2325E+00 -1.3128E-03  2.3635E-02  7.7055E-02  1.2721E-02 -6.3275E-03  3.2243E+00
      5054  2.7972E+00  8.5920E-03  7.1103E-03  1.1498E-01  6.1312E-03  1.2576E-02  2.7965E+00
      5055  2.7344E+00  9.1331E-04 -1.0415E-03  1.0913E-01  1.5370E-04  1.0586E-02  2.7411E+00
      5056  2.3094E+00  7.0145E-03  7.8425E-03  1.1256E-01  2.2269E-03  8.7367E-03  2.3103E+00
      5057  2.2178E+00 -2.2965E-04  1.1680E-04  1.0303E-01  1.1931E-04  8.5254E-03  2.2251E+00
      5058  1.8376E+00  6.4151E-03  7.6959E-03  1.0800E-01  2.5475E-03  8.7563E-03  1.8402E+00
      5059  1.7239E+00 -4.2246E-04 -4.0067E-06  9.7628E-02  1.1557E-04  8.1997E-03  1.7324E+00
      5060  1.3905E+00  5.7374E-03  7.1761E-03  1.0123E-01  2.3882E-03  8.1713E-03  1.3952E+00
      5061  1.2629E+00 -6.7406E-04 -9.1800E-05  8.9235E-02  8.4599E-05  7.4917E-03  1.2728E+00
      5062  9.8039E-01  4.7874E-03  6.4322E-03  9.1188E-02  2.1568E-03  7.3077E-03  9.8758E-01
      5063  8.4968E-01 -9.5372E-04 -1.8828E-04  7.7580E-02  5.0308E-05  6.4943E-03  8.6087E-01
      5064  6.2203E-01  3.5804E-03  5.4251E-03  7.7567E-02  1.8400E-03  6.1377E-03  6.3207E-01
      5065  5.0070E-01 -1.2544E-03 -2.9825E-04  6.2410E-02  7.5220E-06  5.1843E-03  5.1307E-01
      5066  3.3127E-01  2.1069E-03  4.1436E-03  6.0133E-02  1.4289E-03  4.6397E-03  3.4438E-01
      5067  2.3344E-01 -1.5662E-03 -4.1800E-04  4.3597E-02 -1.8369E-05  3.5262E-03  2.4637E-01
      5068  1.2451E-01  4.2997E-04  2.6073E-03  3.8860E-02  1.0206E-03  2.7248E-03  1.4030E-01
      5069  6.5628E-02 -1.4684E-03 -8.1959E-04  2.1111E-02 -1.1801E-04  1.4112E-03  7.6170E-02
      5070  1.7408E-02 -1.7492E-03 -2.5540E-04  1.2483E-02 -5.3287E-04 -2.2174E-04  2.8444E-02
      5071  1.3469E-02 -2.5891E-03 -1.1935E-03  6.3008E-03 -1.4280E-03 -1.8579E-04  1.9045E-02
      5101  7.9134E-01  1.3321E-01  1.4496E-01  7.3176E-02  1.5955E-02  2.5079E-02  6.6652E-01
      5102  8.6734E-01  8.2887E-02 -1.0185E-02  5.6541E-02  4.1559E-02 -9.6278E-03  8.4386E-01
      5103  9.8579E-01  1.5195E-02  8.6298E-03  1.1828E-01  1.6502E-02 -7.5029E-03  9.9571E-01
      5104  6.8435E-01 -1.1779E-03 -1.1215E-03  1.7301E-01  1.0595E-03  1.2128E-04  7.4814E-01
      5105  8.2182E-01  2.0989E-04 -3.4706E-04  1.5274E-01 -2.4029E-04  4.3578E-03  8.6345E-01
      5106  5.6812E-01 -1.3908E-03 -1.8755E-04  1.7034E-01  2.0756E-04  3.3361E-03  6.4089E-01
      5107  6.7022E-01 -6.3954E-04 -6.3344E-05  1.4758E-01  1.3644E-04  4.1620E-03  7.1768E-01
      5108  4.5372E-01 -1.4399E-03 -1.9777E-04  1.6331E-01  8.2621E-04  2.9404E-03  5.3539E-01
      5109  5.2430E-01 -6.4273E-04  6.4503E-06  1.3955E-01  2.4985E-04  3.9494E-03  5.7766E-01
      5110  3.4526E-01 -1.4603E-03 -8.9746E-05  1.5248E-01  7.8819E-04  2.7217E-03  4.3534E-01
      5111  3.8761E-01 -6.8695E-04  1.0327E-05  1.2748E-01  2.0113E-04  3.6014E-03  4.4642E-01
      5112  2.4540E-01 -1.4961E-03  8.2104E-06  1.3666E-01  7.2531E-04  2.3802E-03  3.4152E-01
      5113  2.6432E-01 -7.3216E-04  1.7017E-05  1.1074E-01  1.3784E-04  3.1139E-03  3.2692E-01
      5114  1.5765E-01 -1.5057E-03  1.2308E-04  1.1536E-01  6.3407E-04  1.9340E-03  2.5497E-01
      5115  1.5923E-01 -7.6850E-04  2.2866E-05  8.8986E-02  6.4831E-05  2.4760E-03  2.2192E-01
      5116  8.5811E-02 -1.4812E-03  2.5120E-04  8.8258E-02  5.2743E-04  1.3706E-03  1.7563E-01
      5117  7.7435E-02 -8.2584E-04  7.1122E-05  6.2033E-02  3.3194E-05  1.7117E-03  1.3270E-01
      5118  3.3940E-02 -1.5192E-03  5.1724E-04  5.5317E-02  5.5194E-04  8.1112E-04  1.0184E-01
      5119  2.4436E-02 -5.6695E-04 -1.3097E-04  3.0143E-02 -4.6017E-04  8.7350E-04  5.7821E-02
      5120  6.3812E-03 -3.9041E-04  4.7473E-05  1.7625E-02 -1.0483E-03  4.1324E-04  3.1286E-02
      5121  8.1531E-03 -9.4009E-04 -2.6278E-04  1.4794E-02 -1.1432E-03  2.6348E-04  2.7161E-02
      5151 -2.1755E+00 -3.9380E-01 -3.1315E-01 -2.3914E-02  6.1479E-02  1.6205E-01  1.8484E+00
      5152 -2.1598E+00 -1.1072E-01 -8.4856E-02  8.9543E-02  4.3147E-02  6.0869E-02  2.0720E+00
      5153 -1.7254E+00 -7.7038E-03 -9.8425E-03  1.4472E-01  1.9842E-02  2.2284E-03  1.7351E+00
      5154 -1.8724E+00 -1.1628E-02 -1.1426E-02  1.6634E-01  2.5446E-03 -1.3826E-02  1.8832E+00
      5155 -1.4740E+00 -3.2717E-04  1.9673E-03  1.7070E-01 -1.6509E-03 -1.4529E-03  1.5042E+00
      5156 -1.5580E+00 -7.5053E-03 -1.1738E-02  1.6101E-01  3.5346E-03 -4.6322E-03  1.5734E+00
      5157 -1.1908E+00  3.2971E-04  2.8726E-04  1.6534E-01  6.3673E-05 -7.5467E-04  1.2250E+00
      5158 -1.2426E+00 -5.7852E-03 -1.1229E-02  1.5416E-01  3.4901E-03 -5.0701E-03  1.2627E+00
      5159 -9.2060E-01  8.7786E-04  3.3747E-04  1.5665E-01  2.0863E-04 -7.8321E-04  9.6033E-01
      5160 -9.4402E-01 -5.0192E-03 -1.0284E-02  1.4408E-01  3.2562E-03 -4.6115E-03  9.6911E-01
      5161 -6.6952E-01  1.0984E-03  2.7235E-04  1.4360E-01  1.8060E-04 -5.7258E-04  7.1487E-01
      5162 -6.6956E-01 -4.1143E-03 -8.9839E-03  1.2932E-01  2.9060E-03 -3.9794E-03  6.9989E-01
      5163 -4.4582E-01  1.3051E-03  1.9207E-04  1.2537E-01  1.3663E-04 -3.1590E-04  4.9657E-01
      5164 -4.2898E-01 -2.9906E-03 -7.2795E-03  1.0941E-01  2.4379E-03 -3.1498E-03  4.6435E-01
      5165 -2.5866E-01  1.5098E-03  9.7071E-05  1.0157E-01  8.2840E-05 -6.5620E-06  3.1348E-01
      5166 -2.3281E-01 -1.6160E-03 -5.1520E-03  8.4034E-02  1.8387E-03 -2.1222E-03  2.7176E-01
      5167 -1.1772E-01  1.6599E-03  2.6438E-05  7.1925E-02  2.4094E-05  3.9707E-04  1.7199E-01
      5168 -9.1828E-02 -1.6421E-04 -2.3559E-03  5.3044E-02  1.1918E-03 -5.8854E-04  1.2904E-01
      5169 -3.2084E-02  1.4931E-03  4.9558E-05  3.6441E-02 -1.7209E-04  9.6833E-04  7.1189E-02
      5170 -1.4586E-02  3.3235E-03  7.2030E-04  1.6973E-02 -9.0159E-04  1.1887E-03  3.3938E-02
      5171 -5.5943E-03  3.5482E-03  2.1628E-04  1.6921E-02 -1.2315E-03  8.8628E-04  3.0497E-02
      5201 -3.1262E+00 -3.7355E-01 -4.4612E-01  1.6975E-01  2.0107E-02  3.6886E-02  2.7339E+00
      5202 -3.5795E+00 -1.3678E-01 -1.0268E-01  1.1760E-01  1.1190E-02  4.6500E-02  3.4668E+00
      5203 -2.7504E+00 -3.3332E-02 -1.8923E-02  1.1938E-01  1.0113E-02  1.6304E-02  2.7324E+00
      5204 -2.9971E+00 -9.5828E-03 -1.9338E-03  1.1612E-01 -5.0040E-04 -1.2024E-02  2.9981E+00
      5205 -2.3020E+00 -2.0094E-03  6.4432E-04  1.2929E-01 -7.9824E-04 -2.1461E-03  2.3122E+00
      5206 -2.4870E+00 -6.6883E-03 -6.4160E-03  1.1354E-01 -1.1400E-03 -5.0075E-03  2.4882E+00
      5207 -1.8680E+00 -1.0784E-03 -1.4376E-03  1.2534E-01 -4.1144E-04 -1.5994E-04  1.8793E+00
      5208 -1.9788E+00 -5.3326E-03 -6.1798E-03  1.0865E-01 -1.3138E-03 -5.0133E-03  1.9821E+00
      5209 -1.4489E+00 -4.1262E-04 -1.2379E-03  1.1871E-01 -3.7661E-04 -1.8254E-04  1.4626E+00
      5210 -1.4978E+00 -4.5414E-03 -5.5625E-03  1.0178E-01 -1.2151E-03 -4.4741E-03  1.5031E+00
      5211 -1.0588E+00  3.8005E-07 -9.9736E-04  1.0891E-01 -3.5785E-04 -1.3974E-05  1.0750E+00
      5212 -1.0564E+00 -3.6062E-03 -4.7144E-03  9.1655E-02 -1.0554E-03 -3.7160E-03  1.0642E+00
      5213 -7.1006E-01  4.4421E-04 -6.9668E-04  9.5219E-02 -3.2018E-04  1.9744E-04  7.2884E-01
      5214 -6.7068E-01 -2.4582E-03 -3.6309E-03  7.7944E-02 -8.4461E-04 -2.7454E-03  6.8116E-01
      5215 -4.1675E-01  9.3803E-04 -3.4000E-04  7.7310E-02 -2.6936E-04  4.4841E-04  4.3802E-01
      5216 -3.5756E-01 -1.0842E-03 -2.3225E-03  6.0406E-02 -5.8613E-04 -1.5592E-03  3.7093E-01
      5217 -1.9380E-01  1.4246E-03  1.6782E-04  5.4980E-02 -1.8204E-04  7.7693E-04  2.1666E-01
      5218 -1.3495E-01  3.9127E-04 -5.1661E-04  3.8885E-02 -2.5552E-04 -3.7651E-05  1.5077E-01
      5219 -5.6340E-02  2.0144E-03  4.2030E-04  2.7610E-02 -5.4769E-04  1.1502E-03  7.4877E-02
      5220 -2.0064E-02  3.3356E-03  2.0783E-04  1.1599E-02 -1.1515E-03  1.2419E-03  2.9939E-02
      5221 -1.5241E-02  3.4065E-03  2.1065E-04  1.3373E-02 -1.1782E-03  1.1234E-03  2.9031E-02
 ##### Local Summary :Max/IdMax/Min/IdMin####
   //U1   6.0171E-03      1021 -6.0175E-03      5221
   //U2   8.4892E-02      1221 -2.5847E-05      2151
   //U3   2.8207E-03      1221 -1.6549E-04      1202
   //E11  9.8780E-04      2003 -9.8926E-04      4203
   //E22  2.9544E-04      4203 -3.0456E-04      2003
   //E33  2.9239E-04      4203 -2.7731E-04      5002
   //E12  3.3314E-04      4201 -1.1850E-04      1051
   //E23  3.9962E-05      5151 -7.7194E-05      1151
   //E13  1.9513E-04      1051 -2.8662E-04      1151
   //S11  4.3276E+00      2001 -4.5924E+00      4201
   //S22  8.8964E-01      2001 -9.3660E-01      4201
   //S33  1.2492E+00      4001 -1.2182E+00      4201
   //S12  5.1252E-01      4201 -1.8231E-01      1051
   //S23  6.1479E-02      5151 -1.1876E-01      1151
   //S13  3.0020E-01      1051 -4.4095E-01      1151
   //SMS  3.9535E+00      4203  1.9045E-02      4021
 ##### @Element :Max/IdMax/Min/IdMin####
   //E11  1.0231E-03         5 -1.0428E-03       184
   //E22  3.0561E-04       184 -3.1094E-04         5
   //E33  2.9301E-04       184 -2.9403E-04         9
   //E12  3.3314E-04       182 -1.1850E-04         2
   //E23  6.2949E-05       183 -7.7194E-05        62
   //E13  1.9513E-04         2 -2.8662E-04        62
   //S11  4.3276E+00         3 -4.5924E+00       182
   //S22  8.8964E-01         3 -9.3660E-01       182
   //S33  1.2492E+00       123 -1.2182E+00       182
   //S12  5.1252E-01       182 -1.8231E-01         2
   //S23  9.6844E-02       183 -1.1876E-01        62
   //S13  3.0020E-01         2 -4.4095E-01        62
   //SMS  5.7059E+00       184  1.2091E-04       179
 ##### Global Summary :Max/Min####
   //U1   6.0171E-03 -6.0175E-03
   //U2   8.4892E-02 -2.5847E-05
   //U3   2.8207E-03 -1.6549E-04
   //E11  9.8780E-04 -9.8926E-04
   //E22  2.9544E-04 -3.0456E-04
   //E33  2.9239E-04 -2.7731E-04
   //E12  3.3314E-04 -1.1850E-04
   //E23  3.9962E-05 -7.7194E-05
   //E13  1.9513E-04 -2.8662E-04
   //S11  4.3276E+00 -4.5924E+00
   //S22  8.8964E-01 -9.3660E-01
   //S33  1.2492E+00 -1.2182E+00
   //S12  5.1252E-01 -1.8231E-01
   //S23  6.1479E-02 -1.1876E-01
   //S13  3.0020E-01 -4.4095E-01
   //SMS  3.9535E+00  1.9045E-02
 ##### @Element :Max/Min####
   //E11  1.0231E-03 -1.0428E-03
   //E22  3.0561E-04 -3.1094E-04
   //E33  2.9301E-04 -2.9403E-04
   //E12  3.3314E-04 -1.1850E-04
   //E23  6.2949E-05 -7.7194E-05
   //E13  1.9513E-04 -2.8662E-04
   //S11  4.3276E+00 -4.5924E+00
   //S22  8.8964E-01 -9.3660E-01
   //S33  1.2492E+00 -1.2182E+00
   //S12  5.1252E-01 -1.8231E-01
   //S23  9.6844E-02 -1.1876E-01
   //S13  3.0020E-01 -4.4095E-01
   //SMS  5.7059E+00  1.2091E-04

 Mode No.     3

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      1001  0.0000E+00  0.0000E+00  0.0000E+00
      1002  0.2695E-02  0.1827E-03  0.2586E-02
      1003  0.5155E-02 -0.7447E-03  0.8318E-02
      1004  0.6463E-02 -0.2522E-02  0.1640E-01
      1005  0.7188E-02 -0.4418E-02  0.2579E-01
      1006  0.6982E-02 -0.6382E-02  0.3523E-01
